s,tau,mu1,mu2,gamma1,gamma2
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
0.06780643558888183,0.7610245691717205,-1.4829655421782755,-0.5892262440671795,0.0008104690519062712,0.15975629209884706
